sample_id,iteration,seed,my_measure
316,4,55812420903370103415475641132211560500,1
316,5,89809504378897184737413137586526290568,1
316,6,201682877260328324410146680967497237245,1
316,7,78740608316021183002464089347027761613,1
316,8,20543532666475393609475254784085253217,1
316,9,270382238840435277447087472703321594650,1
317,0,297427995168273886393985039838188901796,1
317,1,109573240810071627576371296810881024206,1
317,2,331375085763458707761042196013990335419,1
317,3,182954910467148772935940003678474312914,1
317,4,89983924662841044211886979939649024488,1
317,5,56072332253369116607974673729451877901,1
317,6,141472516131196907654366608373154855919,1
317,7,13439534020423019672838776936774176842,1
317,8,72479695733487440680025384159107351369,1
317,9,7638967496491706844850048809366347512,1
318,0,223340969338739819509584814670232371564,1
318,1,275528488635170035734658583829105899086,1
318,2,237208997336788397662738035254088372989,1
318,3,51995235698325445574331951660793216481,1
318,4,231764180662089029223203345856838366294,1
318,5,281053123748302538665150958365571511969,1
318,6,304706733044152835149511464822732562947,1
318,7,136801018226206901564907892883494176544,1
318,8,47965958519250535337978061271855217473,1
318,9,192309182553427807521958442023632541521,1
319,0,109770306041074222598313061869395105900,1
319,1,240571948902892865307723760712693140012,1
319,2,19181904503215015523460949611381271158,1
319,3,3278915977088206371458642621686229661,1
319,4,67084381113473380430849423674403058283,1
319,5,123623625366781825108379236055091099012,1
319,6,305836908010182429349488740444713271016,1
319,7,288871999978438576293344929934246879510,1
319,8,327635152064580011585656708333089268465,1
319,9,87063602161256462931152383303714459219,1
320,0,77432281147560008439827061222937757169,1
320,1,43539584335263634803728335460531578713,1
320,2,207679475629700656860678091099544272657,1
320,3,76274138860687913658804327594357246773,1
320,4,214346694755229579456269971821398684212,1
320,5,278241626133577606389045270224361452958,1
320,6,51852448589338311762338683579488298348,1
320,7,122347758995457772663282597934759849914,1
320,8,328599809172741713935242973625168384412,1
320,9,219982970312008875770078612709814570724,1
321,0,245259128625983547542070014109556349373,1
321,1,104293697548954900374400549542159451097,1
321,2,124848739204157062536878172109454760335,1
321,3,298105494812984408502274660675175129160,1
321,4,132015975492878881668428101957119233348,1
321,5,53605020393867104835998186479535164989,1
321,6,278002228211645642209793365282122290065,1
321,7,202858847340223511594218196240486838153,1
321,8,175842852046602411245114377144122112438,1
321,9,37627225366966883799853086687833220189,1
322,0,35379287466686360641571305112537537765,1
322,1,318446694553254471253167066485905461260,1
322,2,243114576483578202245041491908755616664,1
322,3,250161139061916912095645043281071755446,1
322,4,192193853262976610876156848722873611512,1
322,5,134344975362570081771557518712387906050,1
322,6,330521963362550470520274357698541971292,1
322,7,79420946971426897050533587082927378537,1
322,8,54903253433650227842977990524014148600,1
322,9,198625344941694810575706701212676986111,1
323,0,309360259649076428013183060458621296958,1
323,1,59435358448512969205049394172692796900,1
323,2,17617213464617578760324325345396137055,1
323,3,105329895565054874544940593281183315859,1
323,4,114294792790560772312801439763084729107,1
323,5,160368209469224165215439377611694800844,1
323,6,36431818186275929289256533130825471937,1
323,7,325059740274847459751153533855898627404,1
323,8,122566285078111080039502833239281460689,1
323,9,158858980447724894728191940329602419447,1
324,0,50061321613797026069151004850070160090,1
324,1,5855507888395420047329101940380343984,1
324,2,13206136454295983616833195089590659055,1
324,3,106209278072013648275957290960175854204,1
324,4,265067278454224041771886343135556891315,1
324,5,192119690409476067862786250717112854107,1
324,6,163970919809730583166560953168534419064,1
324,7,258725274874521252752005922789187064955,1
324,8,287020099725384129764210279558293730958,1
324,9,80648650742411929753272728213181281405,1
325,0,239025591868178196420784745141197118228,1
325,1,154907954931757179728596723577801424972,1
325,2,205225174101918955600080537059929162630,1
325,3,228025708220632901404581782857458089082,1
325,4,175573047496775105208440260071019499947,1
325,5,48204234163113817991658369112305863384,1
325,6,33762788065487137886213830894212876301,1
325,7,34426628734119280071424020927021655441,1
325,8,132103081909299860167964878447873070819,1
325,9,1850158801226872802392415285644156338,1
326,0,18918243872210418205355347667887266674,1
326,1,178042607253547863648224676256306863489,1
326,2,117451900204757546462301325762799249824,1
326,3,151344085223982545410885322915338707498,1
326,4,57920633438374081817905039303879236120,1
326,5,133902164603703977984202785682194595515,1
326,6,272193584893663755752066091360862723947,1
326,7,307343907552016155502998218707073480128,1
326,8,18968515958918921260917182588257175915,1
326,9,156867382319800828375877170503658049659,1
327,0,50079338128775384595639663184364049701,1
327,1,80108817964344557350784927592536765898,1
327,2,171602501744681086089797043191355286598,1
327,3,286113108983573960007853642625163520468,1
327,4,261514477697478439096736837079183650125,1
327,5,62466069189256209578147055864463961044,1
327,6,118039134916390630268136148588565992348,1
327,7,315404304064979759393963561429302964097,1
327,8,12774940416540430841367943124304900595,1
327,9,25475056904489450365611254703427705282,1
328,0,308250326734170323449192432367511511421,1
328,1,248482020218787388874118376949067484487,1
328,2,103601108566177109219451339492871242817,1
328,3,224253398489214166748096233636702787552,1
328,4,269747553033254918132508129250210088711,1
328,5,322667807477035376835644014051195675755,1
328,6,269732567964143993986960876034427471503,1
328,7,185203602123991154791178657308138861928,1
328,8,142552772882981225294451676073452980670,1
328,9,301649912827419206785722384953251219352,1
329,0,320078699916657135668501605888855490716,1
329,1,234243205995611363063153658578902502269,1
329,2,275698036965246154753521261802709584200,1
329,3,110241207313123086713273781265258766960,1
329,4,103708950740038392003043979771206516465,1
329,5,153676755308851864238422901852266722801,1
329,6,303988941030537663038681483118485160843,1
329,7,14449113930579025678127637584180691860,1
329,8,5332668475721608351385788984476972937,1
329,9,148838012196277533066575896602252247957,1
330,0,66643040524254381514807270136768910633,1
330,1,76946725758910088086765736597623645398,1
330,2,267255047497204600682341333229385607219,1
330,3,31836936632308652056662996216019779558,1
330,4,76763529664813616322240935887275758815,1
330,5,84563213065890773051634376503730091016,1
330,6,159764538948518581166306984899460362807,1
330,7,312614960824236033650874856892040907485,1
330,8,300159024197132297230307494304817738174,1
330,9,121724720925097550607583363980848746424,1
331,0,17157391768566904970140303074633198085,1
331,1,267656879857009884760008823798745928703,1
331,2,191894720687616738865871319855007640497,1
331,3,16217979594191883014957129270742183127,1
331,4,178706957175787687985378897659761820311,1
331,5,313426962755042497791022922697473439441,1
331,6,246286886716027670721595059155793345677,1
331,7,35782799095986931934570890403532977397,1
331,8,100047387102338411996938217579642831856,1
331,9,215230307987767379658140650180858867465,1
332,0,139347295020909610891970784122815395310,1
332,1,54941107921636663255589962812528484433,1
332,2,224305834160034440965661697389975269776,1
332,3,111172628716629248490918081289294024941,1
332,4,36360097750168642215192757652401974047,1
332,5,277326380228653575257237105692589668393,1
332,6,261906151853576043498218908249258156719,1
332,7,139834656676778464176117267559843620344,1
332,8,31148080958670622963558309544813326968,1
332,9,305091769278830650555311542434358117931,1
333,0,98640327189867464406291712145603874737,1
333,1,29379945196489817735129520999801568382,1
333,2,331712319779065888011997984766774521902,1
333,3,95595259204211973734408557707368438138,1
333,4,40259363828735225411650941432104361240,1
333,5,116131869518677040935538167066312504441,1
333,6,282228135874730811504223336970007207861,1
333,7,179854699101285295713089447839854064892,1
333,8,59195601562708870432995958629594451427,1
333,9,281450179868586216328004029964541845859,1
334,0,112031422041820666957817403316734269604,1
334,1,143793731098061426420367443064039418237,1
334,2,244070302734337567645363800930627819947,1
334,3,5987623447405305860840412430267641917,1
334,4,182944676910706986004688327754660152829,1
334,5,19234081817311651097067309890640119552,1
334,6,80415782430190909754190298762260906384,1
334,7,41371953174692467252851135367413974175,1
334,8,25120507446664711275144132631680994270,1
334,9,126722491183780739867382533525539545467,1
335,0,329053011415917743804691983450633619003,1
335,1,47826364105404740027208639338519190767,1
335,2,20979801522607168937193439467954752531,1
335,3,178195518776097916539545934610890943498,1
335,4,73758875277153767583953636536638211820,1
335,5,13559674276048920637426436314174504452,1
335,6,275182214767394576772237227710667150826,1
335,7,299966967909130315236144624752214994779,1
335,8,143880177688801384102938858625528003338,1
335,9,106065907665750014521150913508863983899,1
336,0,41899310121953961347436569872574793602,1
336,1,30507344791712513215594854026403928612,1
336,2,164842945045556739481712557590221424386,1
336,3,140771879278861240957392239129827301633,1
336,4,183652466970631417606160421179231642258,1
336,5,30991563248064708018991659827942296876,1
336,6,181049535538555068955921418410533665917,1
336,7,95851872085352358840892540326892403843,1
336,8,339801391106229772915600607681739058172,1
336,9,195087846118761095681384476951729995916,1
337,0,278878371043300406041583157954114627092,1
337,1,31840335929180845859251179111441318063,1
337,2,81347076031974357173058130709507472469,1
337,3,162409138332457823145807994094903908143,1
337,4,26569575026441498826623040917540063939,1
337,5,91779539168827252423660513572959835158,1
337,6,183620761123997674481763056681637851798,1
337,7,138094248311370545447769793596265829195,1
337,8,330196780501307301631258383635055835134,1
337,9,278601285446519151606638676032010406897,1
338,0,273001164768316910889646534500291087421,1
338,1,305514938694479282746843186550014347013,1
338,2,99065502392008466711923132495174829219,1
338,3,168690682204565009428191479157356477083,1
338,4,198616118116741209861869767707314455816,1
338,5,74855664275436218738731096893708813963,1
338,6,44559198693615526355333214749482054981,1
338,7,268364557549189811289012881508363336457,1
338,8,335532789862354794566084187922849284281,1
338,9,111859815551891000697408847213289816938,1
339,0,25582143175839833121687021865708561758,1
339,1,233246575809257448779039431828608403351,1
339,2,65368063013207462824035909327755004560,1
339,3,293544308445751560657950435898662129145,1
339,4,40821635486167995085451948199076706843,1
339,5,47033701567760853322761937750893377782,1
339,6,264803406177229711775532591813350334288,1
339,7,192293031666116442409564027506671385021,1
339,8,128077876474868841104386493479884401512,1
339,9,273770621022549952310256638261387032970,1
340,0,230381005088115932923777833138937198143,1
340,1,226172411169948584598804652152199698963,1
340,2,104714018369211524180710347216582952720,1
340,3,19273812758412417687651352644818601826,1
340,4,27379738220340625737165155802757778523,1
340,5,102768129918531477723303183869063780573,1
340,6,297544403929985453840473284226956868824,1
340,7,65460695559341951836049693730564137982,1
340,8,131084726097631335497088347166146748539,1
340,9,213304742346163178965233745588767629228,1
341,0,55980710933271076757387040056814348565,1
341,1,138656514404456598570559722639156360409,1
341,2,330789424315020470755584456364138861485,1
341,3,286715313050525461018357083441076744681,1
341,4,209590458733682628130651952867954043556,1
341,5,268953287533932914283564408725041428904,1
341,6,213578748403860659399584361825184307452,1
341,7,28315162711127483183266552411708052123,1
341,8,241165899724836165832757108945633492063,1
341,9,313107186070806865878791241979489884112,1
342,0,154341519031718522595007004124509017192,1
342,1,232144768371081386597122126269345881469,1
342,2,13499691169265187541759195608847691933,1
342,3,192327230925450359262854673114289947459,1
342,4,272568209829622455350378682966614942212,1
342,5,40779215989088685838136208593911435325,1
342,6,333547443431955538144938777914946217277,1
342,7,204876670329622969730080538559877801063,1
342,8,55548723757650802586087348043648007067,1
342,9,311360773990584327404222699794542015634,1
343,0,159947287136833537986623490440945931964,1
343,1,167093974149143049723773566066337834152,1
343,2,175915452484964526839597768459440372057,1
343,3,202671515104069996210612981777210718164,1
343,4,123175125525552581688361587983450252051,1
343,5,296433877321261279673056190159298769179,1
343,6,71249117473070772571100065232561323250,1
343,7,34499128390228194928611351041720500866,1
343,8,8550167148383239381770347272745858186,1
343,9,222786810366643876189554741674620693646,1
344,0,282086621039688762821870500462328905900,1
344,1,295925791064994511779767320260796264271,1
344,2,185708678063645233917588921592593584021,1
344,3,70868218933086633560354205682208641703,1
344,4,58812869700989320231237889720944615497,1
344,5,333344560194269560528677787995351950367,1
344,6,218401825131711047342267041275618547554,1
344,7,162364145804327483094732919206796788984,1
344,8,325504339099028665926179726147887203789,1
344,9,177808134304654559717173859459633128872,1
345,0,283129917853468949526614885762886429013,1
345,1,155959365733292737174166887345642007495,1
345,2,290467312063169157564034601227644525522,1
345,3,38226268086951693894670247865985202518,1
345,4,290511359570764086539285142689427024681,1
345,5,120225988951289035229434226826748740740,1
345,6,170958623408443195458615358139776778716,1
345,7,75512899396240807140650603564681184747,1
345,8,316452369407809626422034443773523659274,1
345,9,88306668180254084861094295982879160433,1
346,0,236530726142504169399413033663401497104,1
346,1,42714133450400893940496609960334284365,1
346,2,280349007923909519203788673363934157347,1
346,3,167844877095408747540132297481912256389,1
346,4,42399853924888305393766537244861822464,1
346,5,248787996930735656240081740961102046419,1
346,6,302468523334956764889944327392972674694,1
346,7,309052984865263687415622978767165821874,1
346,8,269751000203080826104626064093641941225,1
346,9,128571425248146284747097488421774524415,1
347,0,207153347535284145504055438653293448270,1
347,1,121029039104762349176532153018971104689,1
347,2,305364738349532488685908596736730366764,1
347,3,270440516475441687247670507990407325371,1
347,4,180185475997061074216846775402932403557,1
347,5,154708115633790519054253793422403668945,1
347,6,173499597619576563668203114057853808056,1
347,7,217139855407332249296773035603147387919,1
347,8,286189784041778581224699209730138122417,1
347,9,111515220332711453980091209705878766311,1
348,0,333124041430393241840768691148886712481,1
348,1,303022992104631166342986716409570711596,1
348,2,297998413823678238189525287431538160021,1
348,3,57679367807843597126770035286763886079,1
348,4,281197979266750369789216100004752890825,1
348,5,197188143021835635744288809215995399006,1
348,6,44910604958052817835420364769757624932,1
348,7,49190306998180647850544099128320251858,1
348,8,173634222764991548697317653929347005132,1
348,9,167216586489026404291791937544424993899,1
349,0,82110535850744339286393020288856717575,1
349,1,84151055437967040819598900999233516226,1
349,2,31476918802989040534686713579415673659,1
349,3,77503910064975664017469659507485726048,1
349,4,17660428460724070778682121218029924685,1
349,5,230820419493414400158155960290802475994,1
349,6,29328652485471498680814392689225264963,1
349,7,329324238791653645390301477992953006677,1
349,8,163045191473692143355786539113406599568,1
349,9,165128056590558149470489334027389353620,1
350,0,21355262017825592427291710108928135480,1
350,1,296153044115793405121226255956395927771,1
350,2,277670388600803327134638927431916718588,1
350,3,71901546953147582794471302379538116914,1
350,4,92743153620744631884421265632377012948,1
350,5,154406603270523408188506235531816449278,1
350,6,231156619238518490882530523078883962670,1
350,7,209762587812402321561111804613012017453,1
350,8,143101211995936585825521219057638179739,1
350,9,11682528964478227433364707904239782908,1
351,0,257252984941069102397286796337910495487,1
351,1,139697855729782948880913258264467359278,1
351,2,70153323646888299135092977486228741763,1
351,3,287075931825231438844343397877189619088,1
351,4,176489481942651293534481951180503509794,1
351,5,158296538045886559408653408479105302449,1
351,6,29940482706217357669658248040550791401,1
351,7,68468641293678494119383390889447571430,1
351,8,116026960378898082317318388365557517262,1
351,9,70949171206940754715903191671370933437,1
352,0,308308799007722111321139455998982992994,1
352,1,312942137004602757230521758274474549016,1
352,2,104135138975795552100322348930597923147,1
352,3,73577954178500307631008623055089700785,1
352,4,170488753385381189794393587654980402178,1
352,5,43358043957465211611219001850932148117,1
352,6,301318776058044031582613479900012179561,1
352,7,64581378325489818515430188743790556585,1
352,8,315776343658642696931440281320912538828,1
352,9,259362650965909978336467026622913437102,1
353,0,118370856699734706587048470566057332973,1
353,1,281176064743849553894720748867890755005,1
353,2,86359734701678534162907004702409739691,1
353,3,31920539957718206804402138537929448566,1
353,4,34478826816005617127890700692617774325,1
353,5,294478999142223619353601120501811217930,1
353,6,185360982234870927725481196470046331886,1
353,7,132836752173802091127186476642442466708,1
353,8,88012270026277391776490958392648228523,1
353,9,223681321938272801840055387905675857144,1
354,0,190349151690449221876424287745296258527,1
354,1,143005057236462486426707658101273309329,1
354,2,219234639072014337180523002396279580175,1
354,3,43518813326809173703994603980245475942,1
354,4,167704794556377263012389410537426017704,1
354,5,80085661277702577325259617550667078857,1
354,6,292177887625391868820622492643108347227,1
354,7,299265928153488986876756245438438756835,1
354,8,48188157182335004067363486288292958520,1
354,9,108787670332780869746572370319546487233,1
355,0,187351212717613303951747648196873942956,1
355,1,97722942941161473539086603331055127533,1
355,2,254186552039757734340424765980137592932,1
355,3,224351121340455512560369593244464683272,1
355,4,259989150226507733581204394548159729324,1
355,5,317265105515127945676106402852026237099,1
355,6,107851226298800774920935612459167457726,1
355,7,26983772221844398805438811467890910158,1
355,8,37947795495162526703315096670408149355,1
355,9,145743236952705311155912633733815686152,1
356,0,9531883287035353614706160197426376691,1
356,1,216185747577742892242377399307713441273,1
356,2,114305239068954248275603484472509872468,1
356,3,134588009949035259002466343283192471398,1
356,4,14555373143939001518632816520476445178,1
356,5,334221370360445180615911912935459064255,1
356,6,68966974430472574832391088115837051652,1
356,7,316283760457569356708008339469794789621,1
356,8,48837686971491773879325643210047465857,1
356,9,93690795141000172787801436629232795844,1
357,0,105078904228996029838167649577194085484,1
357,1,109681384844877634243928807136667857081,1
357,2,253955191602096019833662266528872075701,1
357,3,220585986604881752025205374776103148340,1
357,4,305417779496355068882996401427432175177,1
357,5,236663957199165112626429577054566409821,1
357,6,42319720262763389888198596451771180125,1
357,7,207684281367810741744107001310060472397,1
357,8,309098693012913890547559714442162676704,1
357,9,216536194104730089023365255949616914005,1
358,0,328725450902069823265435231742954809786,1
358,1,145821831286638325504952574532476450548,1
358,2,42796188867769674634284418527611749538,1
358,3,131758118599529573608489682486005001010,1
358,4,6366838808010622219489568317729601440,1
358,5,96325589511021360718474033172152141133,1
358,6,95835410123519949357080928262148042180,1
358,7,188510186125355178778895722556433565347,1
358,8,77836001828640794134052461755350254497,1
358,9,131644664839018459410173769237640455561,1
359,0,142449904142750632061404589828411126903,1
359,1,156281491909151010672611962264391444202,1
359,2,110229951187639326767039648523371873470,1
359,3,189144447109700493420917871820767761574,1
359,4,250769847846386913379293335408314621541,1
359,5,140990889049357074116170507140815913363,1
359,6,204398944314412718860384424431218927319,1
359,7,57099957736168267926228558041899407189,1
359,8,318483264069311798117517946758093297347,1
359,9,22539395096982696078294532609734209534,1
360,0,212849670841005786864048310519610288501,1
360,1,322531684383206589384395536002560995720,1
360,2,177422972694111525884306368029024266127,1
360,3,105306813813900234680862413616332457976,1
360,4,109948621439525836047616639132751034411,1
360,5,259814541623929166775756170356873546361,1
360,6,132996286662162229981694731595514601771,1
360,7,110963382079326203235904839913532098693,1
360,8,125666658772900461190133727365928622472,1
360,9,30603009611894201589884930702547134210,1
361,0,185282027620469795896805933288238196017,1
361,1,165154984010356976279507049543416856162,1
361,2,278014526043507746315344319057746090757,1
361,3,95234512345347298743895908002716239734,1
361,4,156069422488614206532932217743310273564,1
361,5,47887184440927058906439477448479999160,1
361,6,178653223899064648255172201830654184363,1
361,7,273595781453440895459136507060378803436,1
361,8,132662189312615551447325876041567217515,1
361,9,320253476351583500129649630057612534532,1
362,0,33796882020466696626287385146213446833,1
362,1,237090631801332556092748461539695271753,1
362,2,326032598359525459704765287058299637505,1
362,3,305485863065928622813693927499746745807,1
362,4,152817141924666441518867507553152143706,1
362,5,52245084990611726868901755390036144263,1
362,6,173413736170542057130840909123776069616,1
362,7,24264484762892226056297785200146894749,1
362,8,319286368036594482279947434442256166799,1
362,9,287566242338487700191250382685114481234,1
363,0,132409760956628971977202333753155550950,1
363,1,42795821554946365560026580512984801026,1
363,2,25147121179058394738839112290472429344,1
363,3,4510843125130292673961580921076918495,1
363,4,262946207817232844472466962475031695533,1
363,5,200312051464614359676735131859447362614,1
363,6,12278870887568547887576444230630071498,1
363,7,254967249994101958402388714476969016934,1
363,8,229985849571589197262827994017942888036,1
363,9,204217766218105196879635216349128149386,1
364,0,174667189343752660540496298749012275914,1
364,1,132272750962029767990957126642629340480,1
364,2,275544477752944036566928509703938857731,1
364,3,118447280117144828630880829826740591358,1
364,4,274379705810958088843721441705600416609,1
364,5,43790896631228203987285489277942501934,1
364,6,280267175426565112759827756969540697256,1
364,7,190998928879927453530041208086497636080,1
364,8,235395104137227583851805090979367552523,1
364,9,115515393846808500296763656261432600555,1
365,0,183686508439072718461369411745571619608,1
365,1,215606278562928928263636837957089333648,1
365,2,5263637556874305577571561652133732038,1
365,3,113112585748771204779127658495665848178,1
365,4,63526145475014670777609833248108869085,1
365,5,298919903031297407802956348878352467039,1
365,6,24521168549598880810797584278278542571,1
365,7,301725017143293782389792774087503154565,1
365,8,301295329327144652435567579142891642815,1
365,9,217267819292291631485665038998237283062,1
366,0,251552618005479363776232542997989210921,1
366,1,1944536498847800247388338005873168519,1
366,2,120426237050490807642738720544618939236,1
366,3,265702325934985849138909751415602519353,1
366,4,278987383584233929027524691422307533693,1
366,5,147573597335546008261995006831365659315,1
366,6,137146481671305614748343236024694397883,1
366,7,233515982912443833138469301813234410277,1
366,8,228993255333870542589417478571756839242,1
366,9,199817283418103033372131380513966453847,1
367,0,19987708699776742149284822158079035949,1
367,1,171379762624015132817892537202385006750,1
367,2,107344968455105078082162562340315620082,1
367,3,273068475796227423551795663949554463733,1
367,4,194746143511503030874237318501300501173,1
367,5,77639276760251285910974000558984149007,1
367,6,113660148492206679592226448680489506146,1
367,7,34305707863681396875580026173703598390,1
367,8,3351681760089380437996577339005521039,1
367,9,139639327887597518224123405299679829117,1
368,0,245635118509405909563374321206767924449,1
368,1,72688787601306172023243786004114444811,1
368,2,284017088398711044630772567348957851259,1
368,3,198435425821249646153941189585128689446,1
368,4,333476529376045434162447350356930681721,1
368,5,96285847204458609085715620331390691067,1
368,6,136029261187821229874845820324785269175,1
368,7,2570101254394916953343977017364056763,1
368,8,114956780932925525276955200253875336338,1
368,9,20295435281743820190544681838183832294,1
369,0,149762045450678161850050197560687277346,1
369,1,148392120867398714610399703276989035477,1
369,2,119048307298990574549411106446893469306,1
369,3,77668581817331141591500245607889285082,1
369,4,158171844937288599877500495150705643545,1
369,5,18639856435352960591782266924553055006,1
369,6,114710914374982627915315512111594148450,1
369,7,276156117139850410356019428415736282219,1
369,8,308446848620073991470064379619500131179,1
369,9,279914302482046886464696168176136452461,1
370,0,214591185845156137251140020453688428206,1
370,1,73548514397373170693482128363878852560,1
370,2,106214781512192550265786399024525521484,1
370,3,30317179564524585573776973551246474016,1
370,4,319598151031299878433479565886000004673,1
370,5,40728503858617667532396698129177744566,1
370,6,171328368836169838696271364136575331417,1
370,7,207542968641307582767572407530967838683,1
370,8,293997279854677948981105525887624764177,1
370,9,288823755436502092793491005357389679218,1
371,0,165465928916082221661420030841915293192,1
371,1,14283563511598178250884556731271307648,1
371,2,263521064070474084924647767993356119127,1
371,3,277753242677777251591201763481720115313,1
371,4,123927496187578999156180041170422310656,1
371,5,145754429788674846704796779604302967358,1
371,6,54349347328011437156399742678204912092,1
371,7,36139109317208410889391409249692291077,1
371,8,80067731615453643396694001604439452279,1
371,9,142813629799632936806446420061266988503,1
372,0,85674227000603535930979509821466492357,1
372,1,283492919342710183559119776614469910358,1
372,2,68426171678980805159800092933315844857,1
372,3,286555022592425588231715344933198501955,1
372,4,294428960534057303824112580610237872304,1
372,5,27012056900218377775433988625793297542,1
372,6,108649626730806194812817054803880437368,1
372,7,246812180565246623979565374099394247967,1
372,8,340014800562617422643115675577083677219,1
372,9,301907575293730173417613155780454221118,1
373,0,73511015843140717240177279084933668970,1
373,1,268552780906080616969983194716080389110,1
373,2,4223995059867353240968783679753274675,1
373,3,53064609389684655382062099539714213412,1
373,4,6443371416350187001528701036417889913,1
373,5,236990068833044282859922216698432760791,1
373,6,186538996603850513298526527521133594320,1
373,7,228936452806560891477712611449379902129,1
373,8,251491561126546635886580401062477708050,1
373,9,303547158965629456688990838658689872893,1
374,0,74218549380211520767994886359228408357,1
374,1,55596071230404851470858807951500251444,1
374,2,110680430396112780865341269716662694430,1
374,3,236857571120824030189337722237552999394,1
374,4,185940980557731764080778905580489755237,1
374,5,289406713707663360446658154441477762466,1
374,6,148569561876554453033872926705552995957,1
374,7,240523840969201658862612270890956287464,1
374,8,265162400174045016533642539811555569747,1
374,9,306853780830269719027870054626593968929,1
375,0,143770352443084816526630547309040370618,1
375,1,243044588148300460968235797633033164548,1
375,2,7101439749433779032037787482582459161,1
375,3,96730389535217818891189319496218674812,1
375,4,50946804445012276797250627789768553856,1
375,5,221871541305096921005639021050282180424,1
375,6,106938105295825871975642970306305787777,1
375,7,28755845436291965886108594728509633943,1
375,8,33987821558559127991277719822271310504,1
375,9,111848453911518290532450841607675503092,1
376,0,252312195432395259104368408382581751292,1
376,1,73871103526430586869999426165341515116,1
376,2,83330827709127550956098680931040322890,1
376,3,169171444859038951566816963974835975277,1
376,4,193144647181478230616246323198338169777,1
376,5,295591174358319491998903003590284523883,1
376,6,156933226832067517649428547997019357074,1
376,7,128246586768400518611887578533713946275,1
376,8,228980577642564790501109145525750601908,1
376,9,214277372234596956839426425917045053186,1
377,0,84819478793917480150611479884269888985,1
377,1,195485197906169649198335993608412466460,1
377,2,321360410662244690627371181178537747663,1
377,3,93711368828850045717819009806025025998,1
377,4,160637939418299543835943569976321138261,1
377,5,216924355831041180487261156223572610517,1
377,6,151107741969638845680815990192855734971,1
377,7,82688189225902435780391098906767555597,1
377,8,224894245124445385704172629224589411803,1
377,9,51100906356596827375234752466873550233,1
378,0,246922772852296053107339357309613064674,1
378,1,227027962397328322681110489209588857290,1
378,2,76556280149372283179644120948963251678,1
378,3,171284523410367294997390629680514392477,1
378,4,38986920990364214049996275949245455016,1
378,5,245860291422683082951490725832101602917,1
378,6,83541615640059802723291837901059988921,1
378,7,265282512825595288816226042116831433453,1
378,8,80527359140876566641620300826773665923,1
378,9,195561689000098979237898645242257313418,1
379,0,158233346424231978528204438049501216987,1
379,1,154080799047756542013010848582371112009,1
379,2,197616776352512107008452721623925878844,1
379,3,255401615343210335015776949137267898421,1
379,4,28191509525076979883887816612369365016,1
379,5,288148529407147606915065315018731143627,1
379,6,264951840356700451118026472623108074072,1
379,7,4587200339452121507834794391532507045,1
379,8,279930138915025216840720280626535573797,1
379,9,138603798050079716578673011153384877463,1
380,0,49017855318578038279315141151009220564,1
380,1,76591087343966074642131481000764467471,1
380,2,154550426534739890294805970318305183751,1
380,3,5151260501587794178383086593295446548,1
380,4,41613710659833371168737133795683625243,1
380,5,243854390960731873372793116260526761107,1
380,6,247268812428671675290294596878060609748,1
380,7,254088769167759585490135425358042934927,1
380,8,322411084048853264395495041306294894606,1
380,9,337430829514504140223804181865564914456,1
381,0,323239425025867265437340817506567405197,1
381,1,162913111019194246484556036096980306083,1
381,2,204730952502655631577564756361680424646,1
381,3,2472884151518731496384370244258335666,1
381,4,1684239906257696163346928951117758555,1
381,5,45360678964152492277776779400161356943,1
381,6,333598953640130962557041340571347731619,1
381,7,216235678849727428954096802106378132600,1
381,8,144928884237040316205495305498390873765,1
381,9,159651364176203222294458582559789911145,1
382,0,287106692485408844654136114821694690374,1
382,1,186173658359859751639372387015734112115,1
382,2,266889940704145596791113241832959055242,1
382,3,11864936950823614693725175718140535008,1
382,4,37849469455543690540060717303229159659,1
382,5,278204438038751365377805939860314632212,1
382,6,196805361162378897088618657926371293597,1
382,7,254261487787338489257257085195295905955,1
382,8,17368883553646307542165459713096435946,1
382,9,243651152086348143952497416232685868914,1
383,0,201859376641247322419151405959297168533,1
383,1,335762353390939786075763534198287917503,1
383,2,290925863056875959654430832673627556026,1
383,3,268491170262167127943029370482562428855,1
383,4,75900027071951056179234091435724708664,1
383,5,33061987987750062106454979159015936959,1
383,6,199052804812813623644946370446023800717,1
383,7,182645151520813383642261585066741460818,1
383,8,196847055328754708332199098084820477767,1
383,9,175681810750854158283839630267872285214,1
384,0,101554513172080843394422927308248805113,1
384,1,209759910743468336643548841463951766156,1
384,2,328258657497751452272609689683038815280,1
384,3,52697450279101214520560667325113273580,1
384,4,107947842479390784539776502571201419951,1
384,5,313821083888332651153825570779378436395,1
384,6,14040956477724388580372154236726670616,1
384,7,88980047996595542823477941111530693068,1
384,8,8353446041202033833307024563596026107,1
384,9,283096905663128978445946516632219143482,1
385,0,259892050537916794379021241209012916608,1
385,1,47828214609244201630266387057233602504,1
385,2,170279879530821072422350829836588815562,1
385,3,163374694491623847538427638938645142624,1
385,4,291617182816725493791213509743969089712,1
385,5,293348441222753805929713890060833248729,1
385,6,262637296948991873986298432603866286742,1
385,7,311966009662515268648867333418770461190,1
385,8,154614005931574010605272220620247009663,1
385,9,333448391510670696934849418697013770074,1
386,0,321344654978104057012870178779040803682,1
386,1,230751075233569482420605597240122776556,1
386,2,269909330593809750976878988238328880229,1
